codigo_de_barras;nome_produto;url_imagem;comprimento;largura;altura;dimensoes_unidade;peso;peso_unidade
7896643409262;Suporte de TV, Multivisão, STPA46-PR, Preto;https://m.media-amazon.com/images/I/71FWqVE3eBL.__AC_SY300_SX300_QL70_ML2_.jpg;26;24,2;6,4;cm;2,01;kg
7896643434592;Suporte de TV, Multivisão, STPA550-PR, Preto;https://m.media-amazon.com/images/I/51jIj8fd+PL._AC_SY300_SX300_.jpg;24,6;13;5,2;cm;1,09;kg
7896689111426;"Suporte de Teto Para TV, Brasforma, Sbrp150 SBRP150, Preto10"" A 55""";https://m.media-amazon.com/images/I/41U2HsuxavL.__AC_SX300_SY300_QL70_ML2_.jpg;74;17;7,2;cm;3,28;kg
7896689112430;"Suporte Tv Lcd/Plasma 10"" A 85"" Sbrub758, Brasforma, 16427";https://m.media-amazon.com/images/I/31MgI0274dL.__AC_SX300_SY300_QL70_ML2_.jpg;23,4;22,6;4,4;cm;0,4;g
7898458702309;Suporte Ring Light Flexível 9,5w com Clipe Multilaser - AC369;https://m.media-amazon.com/images/I/51YGvXsI-hL.__AC_SX300_SY300_QL70_ML2_.jpg;22,2;16,4;8,8;cm;610;g
7898615159502;Kit Ring Light LED com Suporte de Celular Mesa Live Makeup;https://m.media-amazon.com/images/I/51nF-1Bf1FL.__AC_SX300_SY300_QL70_ML2_.jpg;19;16;8;cm;565;g
7898378702601;"ELG F50X2 - Suporte Multiarticulado de Mesa Tipo Torre Para 2 Monitores de 14"" a 27""";https://m.media-amazon.com/images/I/51TwIu5nF6L.__AC_SX300_SY300_QL70_ML2_.jpg;54,1;16,8;13,8;cm;3,41;kg
7896689110986;"SUPORTE UNIV. TV LCD 10/85"" PT SBRU758";https://m.media-amazon.com/images/I/41RqtfFlKSL.__AC_SX300_SY300_QL70_ML2_.jpg;18,2;15,6;4;cm;430;g
7896689114649;"SUPORTE UNIVERSAL TV LED 10/85"" SBRU910";https://m.media-amazon.com/images/I/41CMdj-sLEL.__AC_SX300_SY300_QL70_ML2_.jpg;23,2;19,4;4,2;cm;329;g
7896689113888;Brasforma Universal Suporte Fixo para TV de 10” a 85”, Preto;https://m.media-amazon.com/images/I/61t4-KPZo7L.__AC_SX300_SY300_QL70_ML2_.jpg;25,2;20,8;1,8;cm;340;g
7898562692053;Suporte Veicular Para Celular com Ventosa Comtac 9356;https://m.media-amazon.com/images/I/41lqSb65l3S.__AC_SX300_SY300_QL70_ML2_.jpg;16;11;5;cm;300;g
7896637645027;XSD 101 Suporte de parede para speed dome;https://m.media-amazon.com/images/I/21vUllUQ3YL.__AC_SX300_SY300_QL70_ML2_.jpg;30;20;15;cm;1;kg
7896637645034;Suporte de Poste para Speed Dome XSD 201 4563805 Intelbras;https://m.media-amazon.com/images/I/51eweAdAg4L.__AC_SX300_SY300_QL70_ML2_.jpg;50;20;20;cm;1,1;kg
7899838863122;Switch CFTV Ativo 78W 52VDC 250M 4 POE / 2 Uplink Giga - GS0245;https://m.media-amazon.com/images/I/416Zih+9EML._AC_SY300_SX300_.jpg;20;12;4;cm;910;g
7899298654940;Switch Gerenciavel 24P + 4P SFP S3028G-B Preto Intelbras;https://m.media-amazon.com/images/I/41Lt2q4QhHL.__AC_SX300_SY300_QL70_ML2_.jpg;54,5;36,5;11,9;cm;4,14;kg
7899298641537;Switch Gigabit Gerenciavel 24P SG2404D Poe MAX 4760021;https://m.media-amazon.com/images/I/41FXXAwEugL.__AC_SX300_SY300_QL70_ML2_.jpg;52,7;42,1;8;cm;5,02;kg
7898562690561;Switch HDMI Três entradas e uma saída Comtac 9241;https://m.media-amazon.com/images/I/51boUPIwdkS.__AC_SX300_SY300_QL70_ML2_.jpg;12,6;10,4;7;cm;200;g
7899298684725;Intelbras - Switch S1116F Intelbras Não Gerenciável 16 Portas Fast Ethernet;https://m.media-amazon.com/images/I/514oirDcMCL.__AC_SX300_SY300_QL70_ML2_.jpg;23;20;12;cm;654;g
7899298663041;Intelbras - Switch Intelbras 10 Porta S1010f-p 8 Portas Poe+ Extend 250m;https://m.media-amazon.com/images/I/41EWM+eG66L._AC_SY300_SX300_.jpg;17;10;2;cm;800;g
7899298684930;Intelbras - Switch Nao Gerenciavel Poe 18 Portas S1118f-pa Intelbras Qos;https://m.media-amazon.com/images/I/41K2r3Nsd7L.__AC_SX300_SY300_QL70_ML2_.jpg;44;22;4;cm;4,18;kg
7899298680475;Switch Não Gerenciável 24 portas Gigabit Etherne S1124G Preto Intelbras;https://m.media-amazon.com/images/I/41B8qn9U01L.__AC_SX300_SY300_QL70_ML2_.jpg;52,3;44;43,7;cm;1,96;kg
7896637679404;Switch Poe Reverso 8 Portas, Intelbras, SF 910 PAC, Preta, único;https://m.media-amazon.com/images/I/51+f50UDuJL._AC_SY300_SX300_.jpg;19,1;10,2;2,3;cm;0,13;g
7899838830285;Switch Multilaser 8 portas 1 POE Passivo 10/100Mpbs Preto RE115 - PPB;https://m.media-amazon.com/images/I/61MOxBG-J0L.__AC_SY300_SX300_QL70_ML2_.jpg;13,8;8,4;8,4;cm;230;g
7896637627016;Switch Intelbras SF1600D 16 Portas 10/100 MBPS - 4005065;https://m.media-amazon.com/images/I/51fRrcGSxtL.__AC_SX300_SY300_QL70_ML2_.jpg;28;23;7;cm;655;g
7896637675147;intelbras Switch 16 Portas Fast, SF 1600 Q+, Preta;https://m.media-amazon.com/images/I/41YI-K9apcL.__AC_SX300_SY300_QL70_ML2_.jpg;20,4;16,4;9,6;cm;260;g
7896637630894;SWITCH 16 P FAST POE + SF 1821 POE 4760039;https://m.media-amazon.com/images/I/41lDRLbRCrL.__AC_SX300_SY300_QL70_ML2_.jpg;38,2;28,8;8;cm;2,21;kg
7899298635826;Switch Giga Intelbras Inet 4005020 Sg2400Qr 24 Port Gigabit Ethernet 10/100/1000 Mbps Biv;https://m.media-amazon.com/images/I/4113C8aPv4L.__AC_SY300_SX300_QL70_ML2_.jpg;52,6;25,4;8;cm;2,24;g
7896637639200;Switch Gerenciavel 24 Portas Fast, Intelbras, SF 2842 MR, Preta, único;https://m.media-amazon.com/images/I/71yUGonfqkL.__AC_SY300_SX300_QL70_ML2_.jpg;52,4;33,8;10,4;cm;2,5;g
7899298650195;Switch 24 Portas Fast Ethernet PoE SFP SF 2421 Preto Intelbras;https://m.media-amazon.com/images/I/41+9-AW-1gL._AC_SY300_SX300_.jpg;53,1;31,3;8,4;cm;2,3;kg
7899298645337;INTELBRAS Switch Rack 24 portas Gigabit Ethernet com QoS SG 2400 QR+ Preto;https://m.media-amazon.com/images/I/41qdcwYjN4L.__AC_SX300_SY300_QL70_ML2_.jpg;52,7;29,9;8,5;cm;2,5;kg
7896637691826;Switch Gerenciável Intelbras SG 2404 PoE L2 + 24 portas Gigabit + 4p Mini Gbic;https://m.media-amazon.com/images/I/31899eti62L.__AC_SX300_SY300_QL70_ML2_.jpg;53;34;10;cm;4,08;kg
7896637617086;SWITCH GERENCIÁVEL 24PG + 4PGBIC - SG 2404 MR L2 +- 4760045;https://m.media-amazon.com/images/I/41VN2FlXNgL.__AC_SX300_SY300_QL70_ML2_.jpg;57,8;31,8;9,4;cm;3;kg
7896637617178;SWITCH GERENCIÁVEL 48 PORTAS GIGABIT 10/100/1000 + 4 PORTAS GBIC SG 5204 MR L2+ 4760046 – INTELBRAS;https://m.media-amazon.com/images/I/41P9Qn5XUzL.__AC_SX300_SY300_QL70_ML2_.jpg;55,5;31,6;9,7;cm;3,9;kg
7896637675925;Switch 8 Portas Giga, Intelbras, SG 800 Q+, Preta, único;https://m.media-amazon.com/images/I/414j+oi3n9L._AC_SY300_SX300_.jpg;16,8;11,5;8,2;cm;0,16;g
7896637647137;Switch 8 Portas Fast Ethernet SF 800 Q+ Preto Intelbras;https://m.media-amazon.com/images/I/31jhU3F2osL.__AC_SX300_SY300_QL70_ML2_.jpg;16,2;8,4;7,6;cm;210;g
7896637647144;Switch 8 Portas Intelbras Fast Ethernet SF 800 VLAN Preto;https://m.media-amazon.com/images/I/411a4MaS9wS.__AC_SX300_SY300_QL70_ML2_.jpg;16,2;8,6;7,6;cm;125;g
7896637644594;Switch 08 Portas Intelbras SF802AF 10/100 MBPS Poe Ativo;https://m.media-amazon.com/images/I/514Vn8Ni3qL.__AC_SX300_SY300_QL70_ML2_.jpg;45;25;10;cm;2;kg
7899298657101;Switch 8 portas gigabit ethernet 10/100/1000mbps Sg 800 Q+ - Intelbras;https://m.media-amazon.com/images/I/41d6euUWO0L.__AC_SX300_SY300_QL70_ML2_.jpg;14,8;8,6;7,2;cm;220;g
7896637683128;Switch Gerenciável 8 portas Giga Intelbras SG 1002 MR L2+ Preto;https://m.media-amazon.com/images/I/41r7gzUqo2L.__AC_SY300_SX300_QL70_ML2_.jpg;38;24;8;cm;2,9;g
7896637638692;Switch 09P Fast c/ 08P PoE+ SF 900 Hi-PoE;https://m.media-amazon.com/images/I/51irsXussIL.__AC_SX300_SY300_QL70_ML2_.jpg;26,8;24,2;7;cm;1,24;kg
7892509131988;"Galaxy Tab A9+ 5G, Grafite, Tela 11"", 64 GB, 4GB RAM, Câmera Frontal 5 MP Câmera Principal 8 MP";https://m.media-amazon.com/images/I/41zrg4ISTBL.__AC_SX300_SY300_QL70_ML2_.jpg;26,4;17,6;4,2;cm;490;g
7892509136136;Tablet Samsung Galaxy Tab S6 Lite (2024), 64GB, 4GB RAM, Tela Imersiva de 10.4', Câmera Traseira 8MP, Câmera frontal de 5MP, Wifi, Android 14;https://m.media-amazon.com/images/I/710SVJBnw+L._AC_SX300_SY300_.jpg;20,8;15,6;5;cm;465;g
7892509136112;Tablet Samsung Galaxy Tab S6 Lite (2024), 64GB, 4GB RAM, Tela Imersiva de 10.4', Câmera Traseira 8MP, Câmera frontal de 5MP, 4G, Android 14;https://m.media-amazon.com/images/I/81zwRlYGT1L.__AC_SY300_SX300_QL70_ML2_.jpg;25,4;17,6;5,4;cm;467;g
7892509131261;"Galaxy Tab S9 FE, Grafite, 10.9"", Wifi, 128 GB, 6 GB RAM, Câmera Principal 8MP, Câmera Frontal 12 MP UW";https://m.media-amazon.com/images/I/61nn6gLwAoL.__AC_SY300_SX300_QL70_ML2_.jpg;28,4;19,6;5,8;cm;520;g
7899838817422;Teclado Com Fio Slim Multi Resistente à Água Conexão USB - TC206;https://m.media-amazon.com/images/I/51izyj+oqGL._AC_SY300_SX300_.jpg;45,8;17,4;3;cm;560;g
7898458703184;Teclado com Fio Slim Conexão USB Cabo de 150cm Resistente Água Preto Multi - TC065;https://m.media-amazon.com/images/I/51ConloXNYL.__AC_SX300_SY300_QL70_ML2_.jpg;46;25;3;cm;448;g
7899838817408;Teclado com Fio Conforto Sem Marca Conexão USB Cabo de 130cm Resistente Água Preto - TC204;https://m.media-amazon.com/images/I/51321mjdahL.__AC_SX300_SY300_QL70_ML2_.jpg;45;15,2;2,8;cm;480;g
7897982200664;Teclado Preto 0014 Bright CX 1 UN com fio e USB;https://m.media-amazon.com/images/I/51UnuydW8EL.__AC_SX300_SY300_QL70_ML2_.jpg;45,3;14,7;3,3;cm;0,34;g
7899838819693;Teclado Multilaser Slim com Fio USB Teclas Silenciosas Preto - TC213, Multilaser, Teclados, Windows ou Mac OS, Preto;https://m.media-amazon.com/images/I/51RHCxhRAcL.__AC_SX300_SY300_QL70_ML2_.jpg;44,4;14,4;2,4;cm;0,36;g
7899298628583;Teclado Com Fio TCI 10 Preto Intelbras;https://m.media-amazon.com/images/I/51JVm2KUpEL.__AC_SX300_SY300_QL70_ML2_.jpg;44;15,7;6,5;cm;550;g
7899298631750;Combo Mouse e Teclado CCI 20 Preto Intelbras;https://m.media-amazon.com/images/I/5150u+m+FzL._AC_SY300_SX300_.jpg;49,5;15,8;4,5;cm;680;g
7898554606754;Kit Teclado + Mouse Gamer 6400 DPI Ranger RGB Rainbow Grafite Fortrek;https://m.media-amazon.com/images/I/61H4XOPUdXL.__AC_SX300_SY300_QL70_ML2_.jpg;54,7;18,1;5,2;cm;1,05;kg
7898562619982;Kit Teclado e Mouse Wireless Sem Fio Combo Pop OEX TM410, Preto;https://m.media-amazon.com/images/I/516YxQGvaaL._AC_SY300_SX300_.jpg;53,4;15,4;4,6;cm;530;g
7899838819587;Kit Teclado e Mouse Sem Fio Multi Com Conexão USB - TC212;https://m.media-amazon.com/images/I/51N3dEikj+L._AC_SY300_SX300_.jpg;52;15;4;cm;605;g
7899744050968;5+ Kit Teclado e Mouse, Santana Centro, Sem Fio, Office, Preto, KW-500;https://m.media-amazon.com/images/I/51DcPw0-9IL.__AC_SX300_SY300_QL70_ML2_.jpg;51,8;15;4,4;cm;456;g
7898554606242;Teclado SKL-106 Standard USB Preto FK 325K Fortrek;https://m.media-amazon.com/images/I/61AyBRshh4L.__AC_SX300_SY300_QL70_ML2_.jpg;43;14,6;3;cm;431;g
7898595270648;;;44,2;2,5;16;cm;460;g
7898562615366;OEX GAME Teclado Gamer Action TC200 - ABNT2 - Teclas destacadas, Preto com Vermelho;https://m.media-amazon.com/images/I/51h9A6APqDL.__AC_SX300_SY300_QL70_ML2_.jpg;46;18;2,8;cm;460;g
7898562616134;Teclado Multimidia Oex Gamer Fusion c/ 19 teclas anti-ghosting e Led USB TC204;https://m.media-amazon.com/images/I/51xhVJ0mqRL.__AC_SX300_SY300_QL70_ML2_.jpg;50;19,2;4,4;cm;700;g
7898554607287;Fortrek Teclado Gamer BLACK EAGLE;https://m.media-amazon.com/images/I/719XvF-flzL.__AC_SX300_SY300_QL70_ML2_.jpg;46;16;4;cm;510;g
7898554606860;Teclado Gamer Multimídia Blackfire Preto Fortrek;https://m.media-amazon.com/images/I/61JBxzeQorL.__AC_SX300_SY300_QL70_ML2_.jpg;46;14,8;4;cm;600;g
7898554606747;Teclado Gamer Semi Mecânico Holt Rainbow ABNT2 Fortrek;https://m.media-amazon.com/images/I/710oQyss5jL.__AC_SX300_SY300_QL70_ML2_.jpg;49;18;5;cm;985;g
7898554606662;Teclado Gamer Crusader RGB ABNT2 Fortrek;https://m.media-amazon.com/images/I/61TEWTK3Q7L.__AC_SX300_SY300_QL70_ML2_.jpg;50,2;19,2;5,2;cm;870;g
7898554607294;Fortrek Teclado Gamer BLACKFIRE NEW, PRETO;https://m.media-amazon.com/images/I/51po+7clx7L._AC_SY300_SX300_.jpg;45,6;14,3;3,7;cm;438;g
7898554606235;Teclado Gamer Spider GK706 ABNT2 Fortrek;https://m.media-amazon.com/images/I/71LKIhx3vnL.__AC_SX300_SY300_QL70_ML2_.jpg;46,4;20,1;3,5;cm;680;g
7898554607157;Fortrek Teclado Gamer Mecânico RGB GPRO PLUS K7 BLACK EDITION FORTREK G;https://m.media-amazon.com/images/I/61tDFYiM6hL.__AC_SX300_SY300_QL70_ML2_.jpg;48;16,5;5;cm;820;g
7898554607324;Teclado Gamer Mecânico Black Hawk Compact Rainbow Fortrek;https://m.media-amazon.com/images/I/71Nr5B-4QBL.__AC_SX300_SY300_QL70_ML2_.jpg;40,8;16,6;5,2;cm;865;g
7898554607935;Teclado Gamer Fortrek Fearless 65 Compact Preto;https://m.media-amazon.com/images/I/718gO9CzzIL.__AC_SX300_SY300_QL70_ML2_.jpg;33,8;13,2;5,2;cm;510;g
7897975088866;Teclado Gamer Rapid Fire Revolution Usb 2.0 Dazz;https://m.media-amazon.com/images/I/61+o3SgcxkL._AC_SY300_SX300_.jpg;45,8;17;5;cm;0,78;g
7899744059626;Teclado Pc Gamer c/led Rgb QWERTY Portugues Brasil Premium Resistente;https://m.media-amazon.com/images/I/61ws9AfgCDL.__AC_SX300_SY300_QL70_ML2_.jpg;45;14,6;3,4;cm;540;g
7898555213135;Teclado C3 Tech Gamer com Iluminação Preto Kg-50bk;https://m.media-amazon.com/images/I/61rvSiO2LDL.__AC_SX300_SY300_QL70_ML2_.jpg;52,2;19,4;4,2;cm;930;g
7898555210851;Teclado USB Game KG-10BK, C3TECH;https://m.media-amazon.com/images/I/515HFmMIQBL.__AC_SX300_SY300_QL70_ML2_.jpg;45,6;17,6;2,6;cm;580;g
7899838854052;Teclado Gamer Mecânico e Macro Kane Warrior - TC236;https://m.media-amazon.com/images/I/51v-MBzwsGS.__AC_SX300_SY300_QL70_ML2_.jpg;51,4;20,2;6,2;cm;0,98;g
7899838801612;Teclado Gamer Razmig Sensibilidade Mecânica LED Warrior - TC196;https://m.media-amazon.com/images/I/51S+O2KMN5L._AC_SY300_SX300_.jpg;46,8;16;6,2;cm;1,24;kg
7899838819549;Teclado Gamer Semi Mecânico Preto Usb Warrior - TC208;https://m.media-amazon.com/images/I/61LpOJZmxlL.__AC_SY300_SX300_QL70_ML2_.jpg;48;21,2;5,4;cm;490;g
7899838865041;Teclado Gamer Com Hotkeys Multimida, Multilaser, Teclados, Preto/ Vermelho;https://m.media-amazon.com/images/I/51UnbKVSGxL.__AC_SX300_SY300_QL70_ML2_.jpg;46,3;17,8;2,8;cm;500;g
7898506460991;Teclado Gamer Com Hotkeys Multimídia Preto Multi - TC160;https://m.media-amazon.com/images/I/71A02Vs6GDL.__AC_SY300_SX300_QL70_ML2_.jpg;47,9;18,5;2,9;cm;565;g
7899474501624;Teclado Hardline Shadow Hunter Macro HL-SHK USB;https://m.media-amazon.com/images/I/61xzU+LsvbL._AC_SY300_SX300_.jpg;52,4;24;4;cm;1,45;g
7897975085599;TECLADO MECANICO ALPHA RED DAZZ;https://m.media-amazon.com/images/I/51+XZMdz89L._AC_SY300_SX300_.jpg;41;17,7;6;cm;660;g
7897975085575;Dazz TECLADO MECANICO ECLIPSE, 625313;https://m.media-amazon.com/images/I/41-Ejezt9lL.__AC_SX300_SY300_QL70_ML2_.jpg;40;16;4;cm;984;g
7897982207564;Teclado Gamer Mecânico Bright GTC561 Preto;https://m.media-amazon.com/images/I/51KU7DZn93L.__AC_SX300_SY300_QL70_ML2_.jpg;41;20;5;cm;830;g
7897975006648;Teclado Mecânico Orion Essential Preto USB 2.0 Dazz;https://m.media-amazon.com/images/I/51eIjepBr+L._AC_SY300_SX300_.jpg;44,6;14,8;4;cm;820;g
7898506460250;Teclado Com Fio Mini Multimídia Conexão USB Cabo de 150cm Teclas Chocolate Preto - TC154;https://m.media-amazon.com/images/I/51ip9DzgprL.__AC_SX300_SY300_QL70_ML2_.jpg;30;14,2;3;cm;250;g
7897982200091;Teclado Numérico - Bright;https://m.media-amazon.com/images/I/51ix+e7+ffL._AC_SY300_SX300_.jpg;25,2;15,2;5;cm;0,11;g
7898587273589;OEX GAME Teclado Mecânico Nysus TC608 - Switch Outemu Red - Preto;https://m.media-amazon.com/images/I/514pGa2g3mL.__AC_SX300_SY300_QL70_ML2_.jpg;48;17;4;cm;395;g
7898562614482;OEX Teclado multimídia com fio Flat TC300-104 Teclas - Branco;https://m.media-amazon.com/images/I/51HdJ0ym9hL.__AC_SX300_SY300_QL70_ML2_.jpg;43,2;38,8;2,6;cm;350;g
7898595271287;OEX Teclado multimídia com fio Flat TC300-104 Teclas - Preto;https://m.media-amazon.com/images/I/51sYZwQDu4L.__AC_SX300_SY300_QL70_ML2_.jpg;44;16;3;cm;350;g
7898595271935;Teclado Gamer Force-X Usb Led 3 Cores OEX Game Tc201 Preto;https://m.media-amazon.com/images/I/51TQ-KgO+hL._AC_SY300_SX300_.jpg;47,8;16,2;4,2;cm;645;g
7898562616288;Teclado Oex Bionic Tc601 USB Mecanico Pro;https://m.media-amazon.com/images/I/61es8EZpAPL.__AC_SX300_SY300_QL70_ML2_.jpg;41,8;14,8;4,2;cm;1,39;g
7898562619968;Teclado com fio TC 400 OEX POP - Preto;https://m.media-amazon.com/images/I/518yLYnWCtL.__AC_SX300_SY300_QL70_ML2_.jpg;45,6;16,4;3,4;cm;450;g
7898587270878;Mini Teclado Bluetooth Oex Tc503 Premium Touchpad Chumbo;https://m.media-amazon.com/images/I/51jggb6cq3L.__AC_SX300_SY300_QL70_ML2_.jpg;26,2;10,2;2;cm;149;g
7898587271677;OEX GAME Teclado Gamer Prismatic TC205 - ABNT2 - Sensação mecanica - Led Rainbow - Rosa, 48.7357;https://m.media-amazon.com/images/I/41iV1VL5tDL.__AC_SX300_SY300_QL70_ML2_.jpg;45,6;15,6;4,6;cm;800;g
7898587270281;OEX Teclado com fio Rainbow Flat TC303 - Led colorido - Preto;https://m.media-amazon.com/images/I/518dE8MOP1L.__AC_SX300_SY300_QL70_ML2_.jpg;45,9;15,5;2,8;cm;384;g
7898562616479;Teclado Gamer Mecanico Spectrum Switch Blue OEX Game TC602;https://m.media-amazon.com/images/I/61NTEGI1FdL.__AC_SX300_SY300_QL70_ML2_.jpg;40;18,2;5,4;cm;930;g
7898587273749;Teclado com fio Flat - Conexão USB - Padrão ABNT2 - TC304 OEX - Branco;https://m.media-amazon.com/images/I/61oeqNsi1CL.__AC_SX300_SY300_QL70_ML2_.jpg;45,5;15;2,5;cm;371;g
7898562618565;Teclado Gamer Mecanico Outemu Blue Vulcan Led OEX Game TC603;https://m.media-amazon.com/images/I/51V+YL3k3fL._AC_SY300_SX300_.jpg;38;16,2;4,8;cm;880;g
7899744050982;5+ Teclado Sem Fio 5+ Office TW-500 2.4GHz Preto;https://m.media-amazon.com/images/I/514qn58EzML.__AC_SX300_SY300_QL70_ML2_.jpg;45,4;15,4;2,8;cm;400;g
7896637669566;Teclado Para Central de Alarme XAT 4000 LCD Intelbras;https://m.media-amazon.com/images/I/41Smx-nlarL.__AC_SX300_SY300_QL70_ML2_.jpg;17;11;4;cm;200;g
7896637648844;Teclado XAT 3000 Led Para Central de Alarmes não Monitorados linha 2000 (exceto AMN 2003) e Alarmes Monitorados Intelbras;https://m.media-amazon.com/images/I/41cA4zowioL.__AC_SY300_SX300_QL70_ML2_.jpg;17;11;4;cm;200;g
7896637679343;Teclado sem fio para Central de Alarme AMT 8000 XAT 8000 4543515 Intelbras Teclado sem fio para Centrais de Alarme XAT 8000 4543515 Intelbras;https://m.media-amazon.com/images/I/41t-K13mM8L.__AC_SX300_SY300_QL70_ML2_.jpg;17,9;14,6;3,2;cm;300;g
7899838821573;Teclado Sem Fio Slim Conexão Bluetooth Multimídia Teclas Scissor Preto - TC220;https://m.media-amazon.com/images/I/51UGwCUB1KL.__AC_SX300_SY300_QL70_ML2_.jpg;35,6;13,4;2,8;cm;360;g
7897975062965;Teclado Chatpad Para Ps3 Preto Dazz Ref.: 621777;https://m.media-amazon.com/images/I/51TW6qvUgEL.__AC_SX300_SY300_QL70_ML2_.jpg;20;15;10;cm;100;g
7897975015701;TECLADO UNIVERSITARIO COM FIO USB 2.0 PRETO;https://m.media-amazon.com/images/I/51Q34i1Qv8L.__AC_SY300_SX300_QL70_ML2_.jpg;45,6;15;2,8;cm;500;g
7898571460957;TECLADO USB PADRÃO ABNT2 BPC-8236-1.3M BRAZIL PC;https://m.media-amazon.com/images/I/51TOp3N8wML.__AC_SX300_SY300_QL70_ML2_.jpg;45;14;2;cm;500;g
7898506457939;Teclado Com Fio Soft Tecla Macia Conexão USB Cabo de 150cm Teclas Chocolate Preto - TC142;https://m.media-amazon.com/images/I/71BEfC3wKzL.__AC_SY300_SX300_QL70_ML2_.jpg;45,2;14;2,6;cm;490;g
7898555213296;Teclado Usb, C3TECH, Kb-13Bk, Teclados, Preto;https://m.media-amazon.com/images/I/61XYee-zK-L.__AC_SX300_SY300_QL70_ML2_.jpg;45,4;15,2;2,8;cm;400;g
7898562614574;Teclado, OEX, TC308, Teclados, Preto;https://m.media-amazon.com/images/I/51fNUdOrj8L.__AC_SX300_SY300_QL70_ML2_.jpg;45,6;16;2,4;cm;380;g
7898555213302;Teclado Usb Kb-M31Bk, C3Tech, Teclados;https://m.media-amazon.com/images/I/61hvZOt5PwL.__AC_SX300_SY300_QL70_ML2_.jpg;35,4;15,2;2,8;cm;400;g
7898555210424;Teclado USB, C3Tech, Kb2237-2, Teclados, 403020340201;https://m.media-amazon.com/images/I/61bHCOqyCQL.__AC_SX300_SY300_QL70_ML2_.jpg;45,2;15,4;2,6;cm;429;g
7899744027762;Teclado USB Basico Office Ergonomico preto - 5+ 015-0041;https://m.media-amazon.com/images/I/61JijThXttL.__AC_SX300_SY300_QL70_ML2_.jpg;45,2;15,6;2,6;cm;535;g
7897975059347;Teclado Padrão USB Maxprint;https://m.media-amazon.com/images/I/515f2siFISL.__AC_SX300_SY300_QL70_ML2_.jpg;45,2;15;2,8;cm;399;g
7898508260919;Tela de Projeção Retrátil, SUMAY, TRQS100 44, Branco/Preto;https://m.media-amazon.com/images/I/51uuRBp2aPL.__AC_SX300_SY300_QL70_ML2_.jpg;2,01;0,13;0,13;m;7,78;kg
7899298645191;INTELBRAS Interfone Dedicado Para Apartamento Tdmi 300 Preto;https://m.media-amazon.com/images/I/5176oCtM2EL.__AC_SX300_SY300_QL70_ML2_.jpg;19,6;9,4;6,8;cm;400;g
7896637634250;Terminal Portaria Tp 2000 Intelbras/Maxcom com Lcd;https://m.media-amazon.com/images/I/510GNE4MTkL.__AC_SX300_SY300_QL70_ML2_.jpg;25;15;15;cm;500;g
7896637685078;Porteiro eletrônico XPE 1001 PLUS ID Intelbras;https://m.media-amazon.com/images/I/41ooynNLJeL.__AC_SX300_SY300_QL70_ML2_.jpg;25;20;10;cm;500;g
7899298605751;Terminal Dedicado Porteiro Eletrônico XPE 1013 FIT Intelbras;https://m.media-amazon.com/images/I/41OPV+h7ayL._AC_SY300_SX300_.jpg;15;10;10;cm;650;g
7896637648790;Telefone Intelbras Inteligente TI5000 - 4310002;https://m.media-amazon.com/images/I/51Bv7VDRCwL.__AC_SX300_SY300_QL70_ML2_.jpg;30;19;17;cm;1,01;kg
7899838856520;Termômetro digital, Multilaser, HC181, Branco;https://m.media-amazon.com/images/I/41GUEuBnkCL.__AC_SX300_SY300_QL70_ML2_.jpg;17,4;7,4;5,6;cm;0,14;g
7899744021029;Kokay, 056-0468, Testador de Cabo de Rede;https://m.media-amazon.com/images/I/51hOpdCYc8L.__AC_SX300_SY300_QL70_ML2_.jpg;16,4;11,2;3,6;cm;160;g
7898554606334;Testador de Cabos Lan RJ-11 e RJ-45 TCF101 Fortrek;https://m.media-amazon.com/images/I/51jECGlMzHL.__AC_SY300_SX300_QL70_ML2_.jpg;12,9;11,2;3,8;cm;120;g
7898446731304;TS-PAD 1,0MM;https://m.media-amazon.com/images/I/51rLrOLv4fL.__AC_SX300_SY300_QL70_ML2_.jpg;15;12;0,2;cm;37;g
7899298690290;Tomada com Interruptor Inteligente Wi-Fi ETS 2001 Preto Intelbras;https://m.media-amazon.com/images/I/21zjdJXCyrL.__AC_SX300_SY300_QL70_ML2_.jpg;14;8;5;cm;180;g
7899298690283;Tomada com Interruptor Inteligente Wi-Fi ETS 2001 Branco Intelbras;https://m.media-amazon.com/images/I/31cA1wFT8zL.__AC_SX300_SY300_QL70_ML2_.jpg;14;8;5;cm;180;g
7897091051317;Toner Brother Preto 1K TN116BR;https://m.media-amazon.com/images/I/31bFxjkqi8L.__AC_SY300_SX300_QL70_ML2_.jpg;10;10;10;mm;4,54;g
7897091050891;Toner Brother Ciano - TN419CBR;https://m.media-amazon.com/images/I/51CUlCgCZUS.__AC_SX300_SY300_QL70_ML2_.jpg;34,2;22,2;17,6;cm;875;g
7897091050914;Cartucho de Toner Amarelo Brother TN419YBR;https://m.media-amazon.com/images/I/51M2Y9144NL.__AC_SX300_SY300_QL70_ML2_.jpg;34;22,4;16,8;cm;900;g
7898119102097;Toner Compatível Com Tn1060 Dcp1602 1512 1617 Hl112;https://m.media-amazon.com/images/I/51j4Zx8cExL.__AC_SX300_SY300_QL70_ML2_.jpg;29;12;9;cm;360;g
